id,BIO_anno,class
4828,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4829,O O O O O O O O O O O O O,2
4830,O O O O O O O O O O O O O,2
4831,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4832,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4833,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4834,O O O O O O O O,2
4835,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4836,O O O O O O O O O O O O O O O O O O O O O O,2
4837,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4838,O O O O O O O O O O O,2
4839,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4840,O O O O O O O O O O O O,2
4841,O O O O O O O O O O,2
4842,O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4843,O O O O O,2
4844,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4845,O O O O O O,2
4846,O O O O O O O,2
4847,O O O O O O O O O O O O O,2
4848,O O O O O O O O O O O O O,2
4849,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4850,O O O O O O O O O O O O O O O O O O O O O O O,2
4851,O O O O O O O O O O O O O O O O O O,2
4852,O O O O O O O O O O O O O O O O O,2
4853,O O O O O O,2
4854,O O O O O O O O O O O O O O O O O,2
4855,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4856,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4857,O O O O O O O O O O O O O O O O O O O O O O O,2
4858,O O O O O O O O O O,2
4859,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4860,O O O O O O O O O O O O O O O O O O O O,2
4861,O O O O O O O O O O O O O O O,2
4862,O O O O O O O O O O O O O O,2
4863,O O O O O O O O O O O O O O O O O O,2
4864,O O O O O O O O O O O O O O O O O O O,2
4865,O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4866,O O O O O O O O O O O O O O O O O O,2
4867,O O O O O O O O O O O,2
4868,O O O O O O O,2
4869,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4870,O O O O O O O O,2
4871,O O O O O O O O O O O O O O O O O O O,2
4872,O O O O O O O O O O O O O O O O,2
4873,O O O O O O O O O O O O O,2
4874,O O O O O O O O O O O O O O O O O O O O O O O O,2
4875,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4876,O O O,2
4877,O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4878,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4879,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4880,O O O O O O O O O O O O O O O O O O O,2
4881,O O O O O O O O O O O O O O O O O O,2
4882,O O O O O O O O O O O O O O O O,2
4883,O O O O O O O O O O,2
4884,O O O O O,2
4885,O O O O O O O O O O O,2
4886,O O O O O O O O O O O O,2
4887,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4888,O O O O O O O O O O O,2
4889,O O O O O O O O O O O O O O O O O,2
4890,O O O O O O O,2
4891,O O O O O O O O O O O O O,2
4892,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4893,O O O O O O O O O O O O O O O O O O O O O,2
4894,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4895,O O O O O O O O O O,2
4896,O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4897,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4898,O O O O,2
4899,O O O O O O O O O O O O O O O O O O O O O O O O O,2
4900,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4901,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4902,O O O O O O O O O O O O,2
4903,O O O O O O O O O O O O O O O O O O O O,2
4904,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4905,O O O O O O O O O O O O O,2
4906,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4907,O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4908,O O O O O O O O,2
4909,O O O O O,2
4910,O O O O O O O O O,2
4911,O O O O O O O O O O O O O O O O,2
4912,O O O O O O O O O O O,2
4913,O O O O O O O O O O O O O O O O O O O O O O O O,2
4914,O O O O O O O O O O O O,2
4915,O O O O O O O O O O O,2
4916,O O O O O O O O O O O O O O O O O O O,2
4917,O O O O O O O O O O O O,2
4918,O O O O O O O O,2
4919,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4920,O O O O O O O O O O O O O O O O O O O O O O O,2
4921,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4922,O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4923,O O O O O O O O O O O O O O O O O O O,2
4924,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4925,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4926,O O O O O O O O O O O O O O O O O O O O O,2
4927,O O O O O O O O O O O O O O O O O O O O O O O O O,2
4928,O O O O O O O O O O O O O O O,2
4929,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4930,O O O O O O O O O O O,2
4931,O O O O O O O O O O O O O O O O O O O O O,2
4932,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4933,O O O O O O O O O O O O O O O O O,2
4934,O O O O O O O O O O O O O O O O O O O O O,2
4935,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4936,O O O O O O O O O O,2
4937,O O O O O O O O O,2
4938,O O O O O O O O O O O O O O O O O O O O O O,2
4939,O O O O O O O O O O O O,2
4940,O O O O O O O O O O O O O O O O O O O O,2
4941,O O O O O O O O O O O O O O O O O O O O O O,2
4942,O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4943,O O O O O O O O O O O O O,2
4944,O O O O O O O O O O O O O O O O O O O,2
4945,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4946,O O O O O O O O O O O O O O O,2
4947,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4948,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4949,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4950,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4951,O O O O O O O O O O O O O O O O O,2
4952,O O O O O O O O O O O O O O O,2
4953,O O O O O O O O O O O O,2
4954,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4955,O O O O O O O O O O O O,2
4956,O O O O O O O O,2
4957,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4958,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4959,O O O O O O,2
4960,O O O O O O O O O,2
4961,O O O O O O O O O O,2
4962,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4963,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4964,O O O O O O O O O O O O O O O O O O O O O O O,2
4965,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4966,O O O O O O O O O O O O O O O O O,2
4967,O O O O O,2
4968,O O O O O O O O,2
4969,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4970,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4971,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4972,O O O O O O O O O O O O O,2
4973,O O O O O O O O O O O O O O O O,2
4974,O O O O O O O O O O O O,2
4975,O O O O O O O O O O O O O O O,2
4976,O O O O O O O O O O O O,2
4977,O O O O O O O O,2
4978,O O O O,2
4979,O O O O O O O O O O O O O O,2
4980,O O O O O O O O O O O O O,2
4981,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4982,O O O O O O O O O O O O O O O O,2
4983,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4984,O O O O O O O O,2
4985,O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4986,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4987,O O O O O O O O O O O O O O O O O O O O,2
4988,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4989,O O O O O O O,2
4990,O O O O O O O O O O O O O O O O O O O O O O O,2
4991,O O O O O O O O O,2
4992,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4993,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4994,O O O O O O O O O O,2
4995,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4996,O O O O O O O O O O O,2
4997,O O O O O O O O O O O O O O O O,2
4998,O O O O O O,2
4999,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
5000,O O O O O O O O O O O O O O O O O O O O O O O O O,2
5001,O O O O O O,2
5002,O O O O O O O O O O,2
5003,O O O O O O O O O O O,2
5004,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
5005,O O O O O O,2
5006,O O O O O O O O O O O O O O O,2
5007,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
5008,O O O O O O O O O O O O O O O O O O O,2
5009,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
5010,O O O O O O O O O O O O O O O O O O O O O O O O,2
5011,O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
5012,O O O O O O O O O O O O,2
5013,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
5014,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
5015,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
5016,O O O O O O,2
5017,O O O O O,2
5018,O O O O O O O O O O O O O O O,2
5019,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
5020,O O O O O O O O O O O,2
5021,O O O O O O O O O O O O O O O O,2
5022,O O O O O O O O O O O O O,2
5023,O O O O O O O O O O O O O O O O O O O O O O O O O,2
5024,O O O O O O O O O O,2
5025,O O O O O O O O O O O O O,2
5026,O O O O O O,2
5027,O O O O O O O O O O O O O O O O O O O O,2
5028,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
5029,O O O O O O O O O O O O,2
5030,O O O O O O O O O O O O O O O O,2
5031,O O O O O,2
5032,O O O O O O O O O O O,2
5033,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
5034,O O O O O O O O O O O O O O O O O O,2
5035,O O O O O O O O O O O O O,2
5036,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
5037,O O O O O O O O O,2
5038,O O O O O O O,2
5039,O O O O O O O O O O O O O O O,2
5040,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
5041,O O O O O O O O O O O O O O,2
5042,O O O O O O O O O O,2
5043,O O O O O O O O O O O O,2
5044,O O O O O O O O O O O O O O O O O O O O O O O,2
5045,O O O O O O O O O O O O O O O O O,2
5046,O O O O O O O O O O O O O O O O O,2
5047,O O O O O O O O O O O O O O O,2
5048,O O O O O O O O O O O O O O O O O O O O O O,2
5049,O O O O O O O O O O O O O O O O O O O,2
5050,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
5051,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
